freq,kappa,eta0
921.2,3.900789001624732,1.3069081012857144
921.3,3.8167852362992685,1.2958618126617611
921.4,3.755423231230386,1.2927714496631875
921.5,3.646431135879091,1.2752639999999997
921.6,3.5656229451389914,1.2650210825459027
921.7,3.5178133292732823,1.261066454255803
921.8,3.443708674711242,1.2504789306190116
921.9,3.3969917874072397,1.2467404090410759
922.0,3.32414176848025,1.2364837154946013
922.1,3.251941028923519,1.2264221423377988
922.2,3.2114605002281045,1.2222354832084368
922.3,3.171274993096938,1.2181084727628573
922.4,3.1313812138307973,1.2140400479114222
922.5,3.065477427074475,1.2036814895905947
922.6,3.0262264010278845,1.1997644392010818
922.7,2.9610619991827942,1.1896534570856165
922.8,2.9527199761212906,1.1912802286814421
922.9,2.8881435910945736,1.181338868303971
923.0,2.853995214228038,1.1768375572466125
923.1,2.8160559193799637,1.1732105826746502
923.2,2.78613818754831,1.167957408780236
923.3,2.7524275575209534,1.1635775681664984
923.4,2.7188608783720327,1.1592372275090024
923.5,2.685437183044926,1.1549359045056138
923.6,2.652155513502938,1.150673124315474
923.7,2.644838035893015,1.1523847095130701
923.8,2.611804280674127,1.1481682923790422
923.9,2.5531532122485707,1.138111401238648
924.0,2.5496486549019384,1.1389791395834343
924.1,2.520430242108441,1.1339981883187564
924.2,2.4912544528352414,1.1290462381745696
924.3,2.462121162905961,1.1241230783873644
924.4,2.462121162905961,1.1241230783873644
924.5,2.436364559217386,1.1183472492085653
924.6,2.4397080325492326,1.1174663724143663
924.7,2.391314235251016,1.1050895874848763
924.8,2.378489904354874,1.0958222645987257
924.9,2.3457817304619994,1.0790853217448555
925.0,2.3421881629381818,1.0543476016918492
925.1,2.3271503733032475,0.9938441891683166
925.2,2.3049869557414717,0.7658712271214407
925.3,2.29296473702024,0.8984889124899853
925.4,2.2831781072598423,1.0182960175078921
925.5,2.252730295849057,1.0529122719145432
925.6,2.2414585919146064,1.0693289465471363
925.7,2.2489420509934193,1.0803384830125369
925.8,2.2108374879964785,1.0783609158593137
925.9,2.207821376930851,1.0792657587379357
926.0,2.1849809879503748,1.0727987821715512
926.1,2.2030501828981337,1.0673607896767374
926.2,2.1588154112266844,1.0133004084779125
926.3,2.1735653732692826,1.0224721297639068
926.4,2.1726768200559077,0.8477907137601823
926.5,2.1550572259289202,1.0279271921215474
926.6,2.1360911846011996,1.0608271282980513
926.7,2.1100631767231657,1.0690444834631183
926.8,2.124224350762785,1.078193972821979
926.9,2.090253974709736,1.0754504635332727
927.0,2.112851266515033,1.0818477954101504
927.1,2.112851266515033,1.0818477954101504
927.2,2.090253974709736,1.0754504635332727
927.3,2.0731387546608495,1.0672340213661358
927.4,2.0755305599707485,1.0525993522714876
927.5,2.0855267363403693,0.9803452946148534
927.6,2.05015750065156,1.0050791222949558
927.7,2.032892662972575,1.0526714178690486
927.8,2.0592655676408436,1.0718250016372788
927.9,2.020308501472926,1.0709959007990886
928.0,2.0428610934840483,1.077342226416891
928.1,2.0374509121221553,1.079183214878708
928.2,2.0069594766856413,1.075609877229081
928.3,2.0293892032971947,1.0819464623826447
928.4,2.0016691711396524,1.0774570637119116
928.5,1.9990344721502002,1.078380994910403
928.6,1.9964067056442198,1.0793051500900295
928.7,1.9964067056442198,1.0793051500900295
928.8,1.9964067056442198,1.0793051500900295
928.9,1.993785844273691,1.0802295282653658
929.0,1.993785844273691,1.0802295282653658
929.1,1.9662186448712644,1.075771915488657
929.2,1.9662186448712644,1.075771915488657
929.3,1.9662186448712644,1.075771915488657
929.4,1.9662186448712644,1.075771915488657
929.5,1.9688014562650524,1.0748452171060727
929.6,1.9713910676111681,1.0739187343959251
929.7,1.9662186448712644,1.075771915488657
929.8,1.9636426066599046,1.0766988285982277
929.9,1.9636426066599046,1.0766988285982277
930.0,1.9361511933965705,1.0722679747910284
930.1,1.9361511933965705,1.0722679747910284
930.2,1.9361511933965705,1.0722679747910284
930.3,1.9361511933965705,1.0722679747910284
930.4,1.9361511933965705,1.0722679747910284
930.5,1.9361511933965705,1.0722679747910284
930.6,1.9361511933965705,1.0722679747910284
930.7,1.9361511933965705,1.0722679747910284
930.8,1.9361511933965705,1.0722679747910284
930.9,1.9086975171571274,1.0678613995967572
931.0,1.9361511933965705,1.0722679747910284
931.1,1.9361511933965705,1.0722679747910284
931.2,1.9361511933965705,1.0722679747910284
931.3,1.9361511933965705,1.0722679747910284
931.4,1.9162186188295716,1.0650678005343353
931.5,1.918738851902681,1.0641370044948135
931.6,1.9036816869979802,1.0550838006850178
931.7,1.9263395152301148,1.061345839779789
931.8,1.9212657280899754,1.0632064117582247
931.9,1.9237992737123668,1.0622760232197412
932.0,1.9263395152301148,1.061345839779789
932.1,1.9036816869979802,1.0550838006850178
932.2,1.9365679743885946,1.0576271751997737
932.3,1.9214766017924436,1.048565462368833
932.4,1.9269128912322186,1.0320640233759946
932.5,1.9113390435405702,1.0376480102397185
932.6,1.8958703486336954,1.0285984494318918
932.7,1.8931188720345684,1.0148901103723202
932.8,1.9062035960864947,0.9955879999999996
932.9,1.9006255734593465,0.9535288453159753
933.0,1.9062035960864971,0.863819
933.1,1.9062035960864947,0.5856399999999997
933.2,1.9107599237061552,0.5847084819825266
933.3,1.9124938933548947,0.8473151025275165
933.4,1.9090049127098851,0.950733411874853
933.5,1.908881151482421,0.9946564069314876
933.6,1.8957214155530515,1.0139574731906191
933.7,1.9216934639060925,1.0339245144179852
933.8,1.9317954101989994,1.0448452340833336
933.9,1.8934849947039785,1.0441720373858623
934.0,1.9138096049250797,1.0513578115281819
934.1,1.9340006818675841,1.0585565291349568
934.2,1.9162186188295716,1.0650678005343353
934.3,1.913705002688159,1.0659987989868318
934.4,1.9111979774334669,1.0669299989675205
934.5,1.9111979774334669,1.0669299989675205
934.6,1.9111979774334669,1.0669299989675205
934.7,1.9111979774334669,1.0669299989675205
934.8,1.9111979774334669,1.0669299989675205
934.9,1.9361511933965705,1.0722679747910284
935.0,1.9361511933965705,1.0722679747910284
935.1,1.9111979774334669,1.0669299989675205
935.2,1.9361511933965705,1.0722679747910284
935.3,1.9361511933965705,1.0722679747910284
935.4,1.9361511933965705,1.0722679747910284
935.5,1.9361511933965705,1.0722679747910284
935.6,1.9361511933965705,1.0722679747910284
935.7,1.9361511933965705,1.0722679747910284
935.8,1.9361511933965705,1.0722679747910284
935.9,1.9111979774334669,1.0669299989675205
936.0,1.9162186188295716,1.0650678005343353
